,year,latitude,longitude,high
142857,2005,43.4846,43.6071,141
144547,2014,43.7114,44.8061,118
144650,1995,43.2911,45.3014,700
144651,1995,43.2911,45.3014,250
144656,1995,43.3519,46.1035,1300
144657,1995,42.9595,46.1134,200
144671,1999,43.3058,45.7477,100
144685,2000,43.318000000000005,45.6982,518
144694,2000,43.318000000000005,45.6982,350
144695,2000,43.318000000000005,45.6982,124
144696,2000,43.3058,45.7477,110
144716,2001,43.3058,45.7477,200
144784,2002,43.3058,45.7477,100
144818,1995,44.7925,44.1536,126
144825,2000,43.3058,45.7477,300
144910,1994,43.318000000000005,45.6982,300
144938,1990,40.53,72.79,154
145062,1990,-1.953611,30.060556,200
145063,1990,-2.0,30.0,100
145069,1990,-1.3,30.333333000000003,320
145071,1990,-1.5,30.166666999999997,110
145076,1990,-1.522825,29.959896999999998,150
145077,1990,-1.5325,30.392221999999997,100
145084,1990,-1.5,30.166666999999997,540
145085,1991,-1.371111,30.158333000000002,160
145086,1991,-1.504167,29.635833,200
145087,1991,-1.45,29.566667,120
145088,1991,-1.583333,29.666666999999997,100
145090,1991,-1.583333,29.666666999999997,110
145091,1991,-1.5,30.166666999999997,150
145104,1991,-1.583333,29.666666999999997,400
145118,1992,-1.5,30.166666999999997,107
145119,1992,-1.4,29.833333000000003,100
145125,1992,-1.5,30.166666999999997,600
145126,1992,-1.333333,30.166666999999997,100
145127,1992,-1.371111,30.158333000000002,100
145128,1992,-1.371111,30.158333000000002,100
145129,1992,-1.371111,30.158333000000002,100
145134,1993,-1.5,30.166666999999997,280
145152,1994,-1.953611,30.060556,100
145153,1994,-2.210556,30.374722,200
145156,1994,-1.953611,30.060556,100
145157,1994,-1.8666669999999999,30.016666999999998,100
145168,1994,-1.953611,30.060556,100
145170,1994,-2.358056,29.738611,200
145176,1994,-2.0744439999999997,29.756666999999997,110
145191,1996,-2.0,30.0,111
145236,1997,-1.7,29.561,310
145247,1998,-1.9981,29.7015,283
145249,1998,-2.0,29.583333000000003,280
145265,1998,-2.166667,29.416666999999997,100
145270,1998,-1.583333,29.666666999999997,189
145271,1998,-1.75,29.5,189
145274,1998,-1.8237,29.590999999999998,200
145275,1990,-1.9388,29.625999999999998,120
145276,1990,-1.6442,29.9606,300
145278,1990,-1.6442,29.9606,1000
145279,1990,-1.9388,29.625999999999998,352
145280,1990,-1.8528,29.6325,160
145282,1991,-1.9388,29.625999999999998,370
145284,1991,-1.45,29.566667,1000
145291,1992,-2.151111,30.095278000000004,300
145292,1992,-2.2345580000000003,30.148253000000004,300
145352,1994,-2.2808,29.1755,2000
145364,1994,-2.46854,28.9935,200
145368,1994,-2.164535,30.31239,200
145375,1994,-1.7088139999999998,29.652813000000002,238
145377,1994,-2.21686,30.416990000000002,28500
145380,1994,-2.0093400000000003,30.10158,120
145381,1994,-2.5480400000000003,28.898220000000002,390
145382,1994,-1.7824,30.3992,4000
145383,1994,-2.484641,29.532668,300
145385,1994,-2.4876,29.5844,100
145386,1994,-2.5727,29.5728,500
145388,1994,-2.3919759999999997,29.595508000000002,267
145389,1994,-2.40781,29.659159999999996,180
145390,1994,-2.117261,30.042270000000002,1000
145391,1994,-2.1469,30.0919,600
145395,1994,-1.8528,29.6325,860
145396,1994,-1.9577,29.3843,1200
145398,1994,-2.02566,30.444404,7533
145399,1994,-2.1735,30.3445,300
145400,1994,-1.9323,30.3332,13820
145401,1994,-2.4571,28.8999,110
145404,1994,-1.9769,30.2625,2000
145405,1994,-2.0279,30.4116,100
145416,1994,-2.16027,30.32685,12000
145417,1994,-2.1983,30.3785,12695
145442,1994,-2.2048,30.2413,600
145447,1994,-1.6132,29.4913,300
145448,1994,-1.9138970000000002,30.6199,500
145451,1994,-1.953611,30.060556,8102
145463,1994,-1.8393,30.3426,180
145464,1994,-2.3775,30.127879999999998,100
145465,1994,-1.9721,30.2542,12000
145466,1994,-1.9077,30.1106,200
145467,1994,-2.1625,30.100278000000003,45308
145468,1994,-2.08,30.55,12000
145471,1994,-2.0671,30.5061,200
145474,1994,-1.92492,30.228820000000002,203
145475,1994,-1.8406,30.4816,100
145477,1994,-2.1151,30.516,306
145486,1994,-1.953611,30.060556,684
145487,1994,-1.564165,29.675990000000002,100
145490,1994,-1.953611,30.060556,5380
145492,1994,-2.194076,30.586906,5000
145496,1994,-2.181389,29.291389000000002,235
145504,1994,-2.14863,29.506429999999998,333
145505,1994,-2.1528,29.2916,237
145509,1994,-2.2536099999999997,29.25028,372
145510,1994,-2.06838,29.34827,1140
145515,1994,-2.1925369999999997,29.308838,102
145530,1994,-1.953611,30.060556,13645
145537,1994,-1.764444,29.97,7961
145539,1994,-1.953611,30.060556,1400
145547,1994,-2.5485,28.9623,1008
145549,1994,-2.697222,29.008333,227
145550,1994,-2.3366,29.4511,100
145551,1994,-2.356769,29.444049,5794
145556,1994,-1.5584,29.5434,1926
145558,1994,-1.815,30.4881,500
145559,1994,-1.712778,29.328611,1500
145560,1994,-1.616667,29.383333,600
145562,1994,-1.635556,29.353889000000002,150
145566,1994,-2.0637,29.3438,200
145568,1994,-2.1994,29.2366,11000
145569,1994,-2.1035,29.2639,114
145570,1994,-2.25771,29.2212,230
145573,1994,-2.2734,29.2053,506
145574,1994,-2.2193,30.0308,400
145575,1994,-2.1607,30.066999999999997,120
145577,1994,-1.953611,30.060556,4143
145578,1994,-1.953611,30.060556,4938
145596,1994,-1.7866,29.4951,2000
145600,1994,-1.9282,30.2111,100
145603,1994,-1.953611,30.060556,1980
145637,1994,-2.1149,29.2903,107
145642,1994,-1.62,30.3,575
145644,1994,-2.1003,29.2864,160
145646,1994,-1.953611,30.060556,150
145649,1994,-1.72953,30.173363000000002,274
145654,1994,-1.7911400000000002,30.046301,9000
145655,1994,-2.169,30.8003,500
145656,1994,-2.40788,29.027829999999998,200
145661,1994,-1.982479,29.373509999999996,9445
145662,1994,-2.3454900000000003,29.087478000000004,200
145663,1994,-2.3648,29.0912,500
145664,1994,-2.328017,29.13761,502
145665,1994,-2.3267,29.1612,350
145666,1994,-2.7091,29.5341,1820
145667,1994,-2.71045,29.53585,400
145671,1994,-2.265833,29.555278,12000
145673,1994,-2.2207,29.2075,5000
145712,1994,-1.8544439999999998,29.9625,4089
145714,1994,-1.8084,29.6251,4600
145715,1994,-1.9794,30.4866,170
145716,1994,-2.16965,30.426209999999998,6000
145718,1994,-1.8866,30.1628,9920
145719,1994,-1.7732,30.0283,6000
145722,1994,-1.8289400000000002,29.905520000000003,100
145724,1994,-1.85782,29.97421,800
145730,1994,-2.1038,29.2983,171
145756,1994,-2.4346,29.0019,1500
145757,1994,-1.93737,30.25655,25000
145758,1994,-1.9116,29.44045,45000
145763,1994,-1.9983,30.097059,2400
145764,1994,-1.953611,30.060556,2000
145765,1994,-1.7691720000000002,30.38246,3900
145767,1994,-2.35195,29.0087,450
145768,1994,-2.0545,29.4113,474
145769,1994,-1.8933490000000002,29.755633000000003,4100
145770,1994,-2.19417,29.25972,121
145780,1994,-2.1038,29.2983,233
145808,1994,-1.8616669999999997,30.038333,14112
145825,1994,-1.8884,30.0533,150
145833,1994,-1.8599,29.9982,192
145842,1994,-2.0118,29.3976,2600
145843,1994,-2.6465,29.5591,27500
145845,1994,-2.4646,28.9845,400
145847,1994,-2.4425,28.9899,220
145849,1994,-2.45555,28.9386,2000
145851,1994,-2.4332,29.0266,237
145852,1994,-2.4604,29.0034,110
145853,1994,-2.4483,28.9316,129
145854,1994,-2.4601,28.9262,120
145855,1994,-2.4884,28.9329,500
145856,1994,-2.4528,28.9306,406
145857,1994,-2.0542,30.3882,3000
145859,1994,-1.903144,30.409834999999998,11849
145861,1994,-2.2808,29.1755,2000
145862,1994,-1.9039689999999998,30.506414000000003,8000
145863,1994,-2.16965,30.426209999999998,8000
145864,1994,-1.6450759999999998,29.783134999999998,2940
145868,1994,-2.19417,29.25972,256
145875,1994,-2.178985,29.341217999999998,101
145886,1994,-2.06838,29.34827,378
145893,1994,-1.982479,29.373509999999996,174
145906,1994,-2.1487,29.553,3260
145909,1994,-1.880554,30.221277,2500
145910,1994,-1.815,30.4881,4500
145912,1994,-2.1249,29.5575,960
145915,1994,-2.1919999999999997,29.2667,1000
145916,1994,-2.5178,28.9359,1200
145922,1994,-2.0017,29.375,123
145923,1994,-2.445,28.9809,171
145924,1994,-1.9138970000000002,30.6199,150
145936,1994,-2.1713,29.5367,929
145937,1994,-1.9158,30.3419,1180
145938,1994,-1.938969,29.628706,3000
145939,1994,-1.9123,30.1341,1000
145940,1994,-1.9388,29.625999999999998,1000
145968,1994,-2.14863,29.506429999999998,170
145972,1994,-1.982479,29.373509999999996,362
145985,1994,-1.953611,30.060556,500
145990,1994,-2.4036,29.0059,4000
145991,1994,-1.953611,30.060556,100
145993,1994,-2.002022,30.559569,3000
145994,1994,-1.8360299999999998,30.18865,201
146001,1994,-1.8788340000000001,30.239733,6592
146005,1994,-2.5121,28.9369,249
146008,1994,-2.5547,28.9165,100
146009,1994,-2.5343,28.9158,168
146010,1994,-2.5457,28.9056,300
146012,1994,-2.02898,30.02463,14956
146015,1994,-1.504167,29.635833,300
146016,1994,-2.0792,29.8269,3700
146046,1994,-2.044444,29.587778000000004,807
146062,1994,-2.7803,29.6214,301
146064,1994,-2.481505,28.9124,100
146065,1994,-2.044444,29.587778000000004,4496
146069,1994,-2.4036,29.0059,2000
146070,1994,-2.61788,28.936124,11581
146071,1994,-2.6060000000000003,28.94047,159
146072,1994,-2.5852,28.9207,260
146073,1994,-2.673353,29.492546,2000
146074,1994,-1.984366,29.799055,12000
146075,1994,-2.194076,30.586906,200
146077,1994,-1.987397,30.008695,2572
146078,1994,-2.2148,29.4821,2000
146079,1994,-2.1839,29.5189,1000
146080,1994,-2.2361,29.4175,200
146081,1994,-1.9399,29.9525,200
146082,1994,-1.9006,30.41,5000
146083,1994,-2.0672,29.3323,5000
146084,1994,-2.164444,30.541944,3000
146095,1994,-2.1741,29.2933,107
146108,1994,-2.181389,29.291389000000002,318
146112,1994,-2.13663,29.31493,126
146113,1994,-2.044444,29.587778000000004,600
146125,1994,-2.11269,30.05002,700
146126,1994,-2.3396,29.0856,18750
146129,1994,-2.32,30.6273,100
146130,1994,-2.187778,30.748889000000002,11170
146131,1994,-2.5218,29.6734,75000
146134,1994,-1.9658,29.7865,150
146135,1994,-1.9216,30.3976,3000
146137,1994,-2.75,29.6,5614
146139,1994,-2.7428,29.6019,15000
146143,1994,-2.13663,29.31493,9430
146144,1994,-2.11269,30.05002,4000
146146,1994,-2.3396,29.0856,2250
146147,1994,-1.8818,30.4398,12000
146148,1994,-2.181389,29.291389000000002,7000
146149,1994,-2.1038,29.2983,484
146167,1994,-2.06838,29.34827,554
146174,1994,-2.044444,29.587778000000004,2000
146184,1994,-2.6038,29.7431,600
146185,1994,-2.7467,29.454,500
146186,1994,-2.7119,29.5294,10000
146188,1994,-2.7788,29.5208,2000
146190,1994,-1.8624,30.4049,10000
146192,1994,-2.067705,29.355431,7817
146195,1994,-2.782,29.7317,2000
146196,1994,-1.9727,29.9883,145
146197,1994,-2.025,29.9573,150
146215,1994,-2.06838,29.34827,390
146228,1994,-2.11269,30.05002,300
146230,1994,-2.0371,29.9556,600
146233,1994,-2.06838,29.34827,24422
146234,1994,-2.452,29.5664,40000
146263,1994,-2.5676,28.9413,3500
146265,1994,-2.7756,29.7359,2000
146266,1994,-2.5109,29.6675,5000
146267,1994,-2.15056,29.395,434
146268,1994,-2.0583,29.8989,250
146270,1994,-1.9807,29.8517,150
146275,1994,-2.0913,29.8364,430
146277,1994,-1.9427,29.8373,4300
146281,1994,-2.7225,29.8564,6000
146282,1994,-2.6813,29.8629,26700
146283,1994,-2.4117669999999998,28.936767,1500
146284,1994,-1.9566,29.8575,850
146323,1994,-2.4846,28.9075,300
146325,1994,-1.9556,29.9178,5970
146326,1994,-2.0045,29.9104,700
146328,1994,-1.953611,30.060556,100
146330,1994,-2.6677,29.6853,180
146333,1994,-2.5941,29.8375,1000
146336,1994,-2.0567,29.7519,300
146337,1994,-2.1094,29.9321,30000
146338,1994,-2.016,29.8999,480
146340,1994,-1.9495,30.1697,6000
146351,1994,-2.5676,28.9413,100
146355,1994,-2.6375,29.7096,6000
146356,1994,-2.6197,29.8328,25000
146360,1994,-2.7189,29.6023,2000
146361,1994,-2.6117,29.644000000000002,43000
146362,1994,-2.3195799999999998,29.91027,10000
146363,1994,-2.22887,29.64978,2000
146364,1994,-2.6487,29.63,500
146365,1994,-2.6411,29.7906,3000
146366,1994,-2.6255,29.77605,3000
146367,1994,-2.3656,29.7744,200
146368,1994,-2.3585,29.7142,1000
146370,1994,-2.43969,29.601809999999997,7000
146383,1994,-2.6468599999999998,29.751620000000003,200
146388,1994,-2.6614,29.688000000000002,498
146389,1994,-2.3075,29.8791,300
146390,1994,-2.333333,29.533333000000002,12000
146392,1994,-2.5912,29.719,1600
146393,1994,-2.676111,29.856111,400
146394,1994,-2.6995,29.7489,10500
146395,1994,-2.3396,29.8509,1000
146397,1994,-2.4591,29.815,800
146398,1994,-2.2934,29.7379,1425
146399,1994,-2.6589150000000004,29.693371000000003,15941
146400,1994,-2.3451,29.8694,450
146401,1994,-2.3212,29.8603,200
146402,1994,-2.2857,30.4846,2000
146403,1994,-2.6667,29.7559,2000
146404,1994,-2.4971,29.7877,450
146405,1994,-2.479901,29.799383000000002,1200
146407,1994,-2.49858,29.849696999999995,110
146409,1994,-2.481216,29.856396999999998,250
146410,1994,-2.512,29.8503,130
146411,1994,-2.496,29.866999999999997,300
146412,1994,-2.4781,29.8672,3043
146413,1994,-2.4594,29.8632,200
146414,1994,-2.5285,29.8649,650
146415,1994,-2.5407,29.8434,200
146416,1994,-2.5488,29.8395,117
146417,1994,-2.6038,29.7431,400
146418,1994,-2.5119,29.816,150
146419,1994,-2.4749,29.8919,112
146425,1994,-2.23564,29.802527,2500
146426,1994,-2.5839999999999996,29.7129,20975
146427,1994,-2.5643,29.7889,12000
146428,1994,-2.4133,29.7763,10000
146429,1994,-2.4769,29.7289,20000
146430,1994,-2.345168,29.84775,8500
146431,1994,-2.306,29.7321,405
146446,1994,-2.6038,29.7431,170
146449,1994,-2.0674,29.7479,100
146450,1994,-2.16491,29.810209999999998,260
146468,1994,-2.072439,29.761844,300
146470,1994,-2.318333,29.715278,500
146471,1994,-2.378,29.8758,150
146488,1994,-1.721143,29.924903000000004,414
146499,1994,-2.3011,29.7089,4000
146514,1994,-2.5469999999999997,29.7472,8000
146515,1994,-2.1483,29.748,104
146516,1994,-2.4884,29.8137,700
146522,1994,-2.164367,29.32726,2000
146524,1994,-2.4807,29.9148,8198
146525,1994,-2.5047,29.8969,234
146535,1994,-2.2536099999999997,29.25028,768
146544,1994,-2.4036,29.0059,6000
146551,1994,-2.6038,29.7431,218
146553,1994,-2.6,29.7255,476
146554,1994,-2.4753,29.8426,170
146555,1994,-2.4805,29.8622,1400
146556,1994,-2.4858,29.8705,557
146557,1994,-1.953611,30.060556,100
146568,1994,-2.5676,28.9413,100
146596,1994,-2.1528,29.2916,120
146597,1994,-2.164367,29.32726,177
146599,1994,-2.2536099999999997,29.25028,300
146613,1994,-2.097,29.78513,979
146657,1994,-2.177027,29.337125,2000
146658,1994,-2.4846,28.9075,100
146691,1994,-2.178985,29.341217999999998,360
146699,1994,-2.1864,29.345528,199
146710,1994,-2.178985,29.341217999999998,25000
146734,1994,-2.178985,29.341217999999998,15000
146748,1994,-1.616667,29.383333,2000
146757,1994,-2.067705,29.355431,161
146799,1994,-2.1588,29.3376,300
146880,1994,-2.1588,29.3376,123
146893,1994,-1.953611,30.060556,1200
146899,1994,-1.953611,30.060556,170
146900,1994,-1.953611,30.060556,100
146960,1994,-2.178985,29.341217999999998,2000
146970,1994,-2.0,29.583333000000003,500
146971,1994,-2.0444,29.7622,2000
146972,1994,-2.4791,29.0044,188
146973,1994,-2.0,30.0,4000
146975,1994,-2.685,29.78,100
146981,1995,-2.6465,29.5591,8000
146982,1995,-1.6997220000000002,29.346389000000002,150
146994,1997,-1.504167,29.635833,137
146995,1997,-2.0,30.0,3000
146996,1997,-1.5729,29.4726,539
146997,1997,-1.6326,29.6303,150
146998,1997,-1.6529,29.6582,300
147045,1993,-1.583333,29.666666999999997,177
147050,1994,-1.953611,30.060556,121
147062,1994,-1.5775,30.0625,300
147075,1994,-2.097,29.78513,200
147076,1994,-2.2025,29.7175,300
147109,1997,-1.616667,29.383333,148
147123,1997,-1.616667,29.383333,1643
147151,1998,-1.739,29.8693,102
147164,2001,-1.587,29.5292,168
147165,2001,-1.587,29.5292,307
147166,2001,-1.587,29.5292,218
147169,2001,-1.587,29.5292,771
147171,2001,-1.598889,29.382222,400
147362,1993,12.485,-16.546944,103
147386,1995,12.75,-15.5,152
147447,2001,13.066667,-16.266667,100
147448,2001,12.963056,-16.181944,101
147642,2006,12.75,-16.5,100
147672,1991,45.166667,15.5,1126
147691,1991,45.343333,18.999722,1547
147747,1991,45.343333,18.999722,101
147753,1991,42.650556,18.091389000000003,194
147901,1992,44.8825,16.151389,130
147909,1998,42.583333,21.0,700
147975,1998,42.399444,20.654722,180
148013,1998,42.991667,20.929167,105
148100,1999,44.0,21.0,551
148150,1999,42.380278000000004,20.430833,150
148274,1999,42.258611,20.796944,100
148301,1999,42.780833,20.4875,100
148442,1999,42.583333,21.0,800
148451,1999,42.31873,20.636210000000002,105
148452,1999,42.380278000000004,20.430833,300
148453,1999,42.7325,20.66,127
148467,1999,42.380278000000004,20.430833,300
148468,1999,42.380278000000004,20.430833,150
148473,1999,42.7,20.66,180
148880,1991,7.350556,-11.718055999999999,200
148884,1991,7.315278,-11.306111,100
148888,1991,8.032425,-10.766122,317
148927,1993,7.994167,-10.6475,201
148942,1993,8.28333,-10.56667,109
149019,1995,7.688611,-12.2925,101
149042,1995,8.633333,-10.983333,150
149060,1995,8.633333,-11.666667,211
149081,1995,8.120589,-11.863597,281
149090,1996,7.891939999999999,-11.9025,200
149116,1996,8.508611,-11.665556,100
149164,1998,7.95,-10.933333,113
149168,1998,8.633333,-10.983333,150
149186,1999,8.166667,-12.433333,121
149198,1999,9.583333,-11.55,214
149215,2000,9.142478,-12.796061,101
149233,2000,8.766667,-12.783333,101
149284,1998,9.13333,-12.43333,150
149301,1998,9.583333,-11.55,152
149320,1998,7.95,-10.933333,112
149334,1998,8.633333,-10.983333,150
149336,1998,8.443619,-12.8752,201
149347,1998,8.883333,-12.05,200
149358,1999,8.394444,-13.128333,101
149360,1999,8.49,-13.234167000000001,1971
149361,1999,8.49,-13.234167000000001,639
149365,1999,8.49,-13.234167000000001,856
149375,1999,8.449722,-13.224722,101
149378,1999,8.683333,-12.533333,200
149383,1999,8.166667,-12.433333,120
149392,1999,9.11667,-12.91667,200
149434,1997,8.186306,-11.244280999999999,700
149452,1997,8.5,-11.5,152
149465,1998,8.21715,-11.062414,108
149473,1998,8.49,-13.234167000000001,200
149517,1997,8.166667,-12.433333,100
149668,1991,7.284439999999999,-11.56306,101
149691,1992,7.55278,-11.30083,200
149709,1993,7.489719999999999,-11.56278,100
149783,1994,8.604136,-11.704989,170
149790,1994,7.805556,-11.638889,100
149811,1994,9.583333,-11.55,243
149812,1994,9.05,-11.73333,243
149814,1994,9.323794,-11.540875,200
149843,1995,8.75,-12.5,200
149864,1995,7.564444,-12.090278,300
149874,1995,7.891939999999999,-11.9025,101
149897,1995,7.934722,-11.578611,101
149932,1995,7.617780000000001,-12.08056,1000
149972,1996,8.3,-11.88333,100
150054,1998,8.75,-11.0,100
150059,1998,9.11667,-11.26667,100
150120,2000,8.5,-11.3,300
150187,1998,8.75,-11.0,100
150192,1998,9.11667,-11.26667,100
150218,1998,8.75,-11.0,172
150257,1999,8.49,-13.234167000000001,2896
150260,1999,8.49,-13.234167000000001,200
150272,1999,8.438056,-13.163056,200
150352,1989,9.408056,45.062222,583
150353,1989,8.955746000000001,46.410154999999996,450
150355,1989,10.0,44.5,120
150358,1989,10.618056,47.37,240
150369,1989,9.56,44.065,120
150371,1989,9.524167,45.536944,180
150373,1989,6.769722,47.430833,2000
150376,1989,9.936111,43.182778000000006,152
150402,1990,10.435556,45.016389000000004,400
150412,1991,10.0,44.5,100
150413,1991,9.56,44.065,200
150416,1989,0.0,42.0,200
150421,1991,5.0,47.0,240
150422,1991,1.83333,44.41667,240
150424,1991,2.066667,45.366667,200
150431,1990,2.066667,45.366667,248
150433,1990,2.066667,45.366667,1000
150434,1990,2.066667,45.366667,300
150435,1991,2.066667,45.366667,2000
150436,1991,2.066667,45.366667,1000
150437,1991,2.066667,45.366667,1700
150438,1991,2.066667,45.366667,300
150439,1991,2.066667,45.366667,700
150441,1991,2.066667,45.366667,300
150442,1991,2.066667,45.366667,970
150443,1991,2.066667,45.366667,1000
150444,1992,0.0,42.0,5000
150445,1992,2.066667,45.366667,4000
150447,1992,2.066667,45.366667,661
150458,1994,2.066667,45.366667,400
150569,2006,3.1166669999999996,43.65,122
150571,2006,3.1166669999999996,43.65,429
150572,2006,3.0,43.5,240
150576,2006,2.7166669999999997,43.35,127
150657,2007,2.066667,45.366667,185
150659,2007,2.066667,45.366667,238
150667,2007,2.066667,45.366667,100
150669,2007,2.066667,45.366667,102
150864,2008,2.7166669999999997,44.5,120
150999,2008,5.200556,45.530278,107
151029,2008,-0.358173,42.545365000000004,101
151621,2011,2.066667,45.366667,120
151705,2012,0.0,42.0,100
151779,2012,3.5186699999999997,42.77048,130
151945,2012,0.30864,42.150082,100
152311,2013,2.410514,42.976677,300
153008,2016,3.03594,41.86737,227
153054,2016,3.5550699999999997,45.05592,150
153177,2016,4.211071,45.563259,240
153345,2017,-1.1327,41.221771000000004,142
153503,2017,2.066667,45.366667,587
153527,2017,2.44428,43.53829,101
153652,2018,1.633333,44.533333,110
153774,2018,0.0050100000000000006,42.6559,128
154375,2020,1.80807,44.69554,127
154677,1989,10.0,44.5,5000
154680,1989,5.0,47.0,120
154683,1991,2.066667,45.366667,200
154685,1991,6.769722,47.430833,200
155448,2002,10.0,50.0,150
155472,2003,3.0,42.0,100
155507,2004,8.475556,47.357778,109
155626,1990,2.066667,45.366667,100
155644,1994,9.56,44.065,222
155699,1992,9.524167,45.536944,500
155700,1992,10.435556,45.016389000000004,2000
155708,1992,0.0,42.0,300
155725,1992,10.0,50.0,600
155794,1993,6.769722,47.430833,200
155884,1997,-0.358173,42.545365000000004,152
155961,2012,8.235505,46.337252,103
156008,2018,8.331389,47.063333,100
158744,1990,-29.616784999999997,30.39278,200
158887,2013,4.85,31.616667,400
158896,2013,4.85,31.616667,206
158960,2015,8.18961,30.21245,187
159162,2011,8.16319,32.04853,245
159163,2011,8.11053,31.96265,138
159164,2011,8.04097,32.0316,257
159167,2011,7.0489999999999995,33.0,152
159181,2013,7.933333,33.0,132
159182,2013,6.8,33.1333,347
159184,2016,7.4,32.4,101
159193,2020,7.655695,32.097278,521
159203,2015,7.2339,29.5779,100
159221,2019,9.22,29.22,270
159246,2012,9.091134,29.098214000000002,127
159272,2013,8.0,30.0,367
159275,2013,8.0,30.0,1000
159299,2013,9.53342,31.66048,211
159314,2014,7.4,32.4,124
159327,2014,7.1676,31.6066,174
159331,2014,7.73,31.4,163
159332,2014,9.233333,29.833333000000003,470
159338,2014,7.29983,28.4425,192
159347,2014,9.02314,29.67918,231
159349,2014,8.617,33.07441,183
159353,2014,8.130949000000001,31.41047,126
159354,2014,11.7431,32.8049,224
159355,2014,9.84323,32.16491,224
159371,2015,11.7431,32.8049,144
159402,2016,7.697019999999999,28.004459999999998,376
159407,2016,4.85,31.616667,300
159413,2016,7.7635,31.6874,153
159445,2017,7.1337,27.8988,100
159498,2018,8.65,29.85,127
159597,2014,9.233333,29.833333000000003,406
159684,2017,6.75,30.0,172
159882,2004,40.412752000000005,-3.707721,191
160006,1990,9.16667,80.41667,833
160008,1990,7.75,81.4997,300
160010,1990,7.4166669999999995,81.81666700000001,115
160012,1990,7.082300999999999,81.774443,150
160101,1990,9.7035,80.0402,113
160106,1990,9.6072,79.9846,100
160108,1990,9.6567,80.0137,125
160125,1990,9.8,80.083333,102
160158,1990,9.1304,80.443,178
160181,1990,8.583333,81.083333,131
160263,1991,8.7343,79.9728,161
160264,1991,8.7467,79.9478,162
160278,1991,8.783333,80.0,123
160282,1991,9.16667,80.41667,203
160325,1991,9.75,80.083333,157
160336,1991,8.8786,80.498,123
160379,1991,8.8983,80.4554,117
160380,1991,8.7514,80.4971,102
160392,1991,9.5242,80.4049,220
160393,1991,9.5242,80.4049,1176
160396,1991,9.5242,80.4049,219
160397,1991,9.5242,80.4049,115
160405,1991,9.5242,80.4049,157
160411,1991,9.5242,80.4049,150
160416,1991,9.5242,80.4049,156
160430,1991,9.25,80.5499,432
160438,1991,9.25,80.5499,106
160489,1992,7.0,81.0,1380
160548,1992,7.0,81.0,163
160570,1992,9.575,80.4662,200
160737,1993,9.75,80.083333,508
160743,1993,9.5,80.2,1050
160903,1995,9.6072,79.9846,149
160935,1995,9.116667,80.8,498
160994,1995,9.75,80.1,200
161003,1995,9.75,80.083333,153
161007,1995,9.6567,80.0137,120
161015,1995,9.733333,80.05,103
161027,1995,9.6567,80.0137,233
161043,1995,9.6567,80.0137,117
161046,1995,9.6243,80.0923,104
161053,1995,9.6567,80.0137,106
161143,1996,9.15,80.85,1514
161146,1996,9.3961,80.3982,303
161153,1996,9.3961,80.3982,390
161155,1996,9.3961,80.3982,550
161181,1997,9.4413,80.4002,363
161194,1997,7.685,81.6233,149
161195,1997,9.297655,80.885115,116
161208,1997,9.116667,80.8,194
161213,1997,9.0186,80.4997,111
161214,1997,8.8238,80.5002,181
161215,1997,8.7783,80.4957,182
161219,1997,8.9419,80.5087,214
161226,1997,8.8644,80.4992,267
161234,1997,9.0186,80.4997,169
161259,1997,9.75,80.083333,328
161264,1997,8.970945,81.027556,102
161292,1997,9.129277,80.446249,248
161370,1998,9.1516,80.4887,100
161395,1998,9.129277,80.446249,137
161396,1998,9.3961,80.3982,120
161399,1998,9.3961,80.3982,101
161401,1998,9.129277,80.446249,266
161408,1998,9.1304,80.443,187
161412,1998,9.3961,80.3982,136
161431,1998,9.3961,80.3982,1529
161432,1998,9.16667,80.41667,163
161555,1999,8.983333,80.166667,263
161596,1999,8.916667,80.2,169
161618,1999,9.2116,80.485,119
161630,1999,9.129277,80.446249,373
161643,1999,9.5242,80.4049,475
161646,1999,9.566667,80.4,101
161682,2000,9.5242,80.4049,694
161702,2000,9.75,80.083333,843
161764,2000,9.75,80.083333,330
161771,2000,9.6364,80.2937,150
161816,2001,9.5242,80.4049,106
161839,2001,9.6782,80.2702,288
162104,2006,8.45,81.266667,152
162112,2006,9.5,80.2,260
162117,2006,9.616667,80.266667,107
162134,2006,9.75,80.083333,117
162149,2006,9.6364,80.2937,330
162154,2006,8.030503999999999,80.75103,103
162192,2006,8.133333,81.43333299999999,152
162973,2008,9.16667,80.41667,121
163031,2008,9.6364,80.2937,143
163613,2008,9.6364,80.2937,285
163618,2008,9.3961,80.3982,163
163631,2008,9.3961,80.3982,119
163634,2008,9.75,80.083333,112
163635,2008,9.3961,80.3982,173
163641,2008,9.3961,80.3982,156
163708,2009,9.352336,80.58516,300
163711,2009,9.3106,80.6946,102
163728,2009,9.25,80.5499,100
163734,2009,9.363059,80.687511,200
163794,2009,9.321175,80.771919,223
163797,2009,9.336,80.7482,100
163837,2009,9.25,80.5499,100
163840,2009,9.25,80.5499,150
163841,2009,9.25,80.5499,161
163846,2009,9.336,80.7482,129
163914,2009,9.3106,80.6946,250
163923,2009,9.25,80.5499,129
163931,2009,9.25,80.5499,180
163942,2009,9.25,80.5499,132
163944,2009,9.347791,80.737488,200
163950,2009,9.321175,80.771919,100
163959,2009,9.25,80.5499,200
163962,2009,9.304,80.7878,150
